transaction_id,sender_id,receiver_id,amount,timestamp
TX08859,U_1356,U_5783,2710,14052023:152543
TX00616,BIG_CORP_A,STAFF_03,5000,04012023:133717
TX05398,U_2553,U_1731,4960,05102023:084955
TX06959,U_9707,U_2796,1919,03122023:041145
TX09437,U_1166,U_5130,3531,15042023:204507
TX06999,U_6866,U_4511,2977,27092023:133237
TX02666,U_2386,U_4812,1349,21112023:185317
TX04340,U_7664,U_5691,776,05032023:090744
TX06516,U_6061,U_6836,4302,14032023:102032
TX07821,U_7731,U_2630,441,01082023:195704
TX06980,U_4485,U_9537,4745,13072023:132030
TX04027,U_2012,U_2195,553,27082023:092503
TX08098,U_6617,U_2313,4545,06112023:194740
TX07793,U_8097,U_9538,164,02122023:004447
TX01001,U_6058,U_5513,1368,03042023:194534
TX08412,U_5724,U_2030,1614,25112023:132346
TX02110,U_5021,U_1758,4738,22042023:235212
TX02924,U_5473,U_7356,3399,06082023:201822
TX01695,U_7985,U_9520,4996,10122023:033425
TX05667,U_1576,U_7740,1117,07022023:004528
TX03194,U_6953,U_6622,4826,21082023:091914
TX08084,U_4716,U_2076,2072,01092023:224414
TX01380,U_5066,U_8154,3759,25032023:181305
TX05950,U_1713,U_9236,4826,10122023:104404
TX03086,U_8110,U_8440,121,17012023:224303
TX01408,U_8606,U_1180,3628,16122023:104043
TX09138,U_2329,U_2576,1110,02122023:052356
TX03915,U_1698,U_5339,1063,27022023:194847
TX05181,U_8511,U_4536,4250,03082023:002534
TX04499,U_8131,U_7663,4842,09112023:112509
TX07618,U_9368,U_6977,83,14052023:122744
TX04659,U_3311,U_2169,1725,22052023:051828
TX05955,U_5829,U_3493,3971,07052023:195128
TX06342,U_9176,U_4433,209,08102023:061118
TX01585,U_5831,U_4781,4708,25122023:114949
TX04266,U_5366,U_9382,927,01062023:215634
TX09003,U_8866,U_8929,4380,26052023:075356
TX02054,U_5417,U_7879,329,17072023:011033
TX09018,U_6019,U_6193,2936,10042023:065730
TX02998,U_2792,U_7453,1347,23042023:125109
TX07494,U_9156,U_3200,292,20092023:160045
TX02212,U_5670,U_7915,37,22062023:194507
TX07514,U_9760,U_4336,4923,25082023:015507
TX02086,U_3411,U_5607,1117,12022023:100159
TX06857,U_5839,U_9977,4295,24052023:014813
TX04975,U_6946,U_5555,1828,02032023:143048
TX07979,U_7635,U_7438,4302,09112023:100149
TX02915,U_9113,U_9636,2682,22092023:150533
TX00121,CENTRAL_DISPERSER_0,MULE_REC_2,407,04092023:062916
TX09567,U_1872,U_2639,214,22072023:013654
TX07756,U_1552,U_3735,2760,16052023:201607
TX01478,U_7404,U_5660,2562,14062023:154114
TX03459,U_3811,U_2355,3879,18042023:195702
TX06549,U_7321,U_4048,3125,25032023:023740
TX08494,U_1851,U_5882,4489,02122023:023221
TX09792,U_3938,U_3021,1664,02092023:080100
TX01495,U_5967,U_6709,3312,28062023:072507
TX07502,U_1380,U_4902,403,11102023:071832
TX05901,U_4973,U_5159,4764,12102023:011452
TX01165,U_3005,U_6590,178,04052023:143545
TX06820,U_3832,U_4137,2591,20082023:180218
TX07151,U_7976,U_7600,4628,21062023:012641
TX02668,U_7964,U_5484,3535,19092023:140649
TX01732,U_4040,U_1340,1869,23012023:065220
TX02108,U_8623,U_1882,3828,02062023:065103
TX01151,U_8357,U_6879,4984,07062023:022800
TX04013,U_8772,U_2256,2733,14022023:055712
TX09086,U_9750,U_3227,1705,07042023:013635
TX05253,U_9446,U_8901,4861,02092023:043901
TX07267,U_5152,U_5957,3112,12012023:232557
TX09507,U_6346,U_5451,941,25062023:212221
TX01294,U_3765,U_8848,2257,20062023:010655
TX01179,U_6750,U_8341,924,15032023:034714
TX01167,U_8705,U_4820,3058,20082023:153312
TX08742,U_2363,U_6901,4296,28112023:064020
TX04616,U_7247,U_6300,4521,24032023:135128
TX09780,U_9790,U_4951,630,11032023:071810
TX09987,U_5593,U_3942,2748,18102023:001753
TX04555,U_6177,U_4935,3402,17102023:042348
TX08847,U_6368,U_5474,251,06092023:043927
TX06756,U_3552,U_3843,1296,11032023:181956
TX09499,U_5477,U_1582,4520,20112023:021551
TX07310,U_5065,U_3976,1882,09012023:204749
TX03898,U_7086,U_6964,1944,03072023:015655
TX08892,U_6149,U_6110,2535,20062023:121449
TX03877,U_3405,U_6187,1802,20062023:090030
TX01302,U_9411,U_8095,4988,26072023:232751
TX01902,U_1555,U_9419,4637,08022023:101237
TX00531,USER_150,GLOBAL_RETAIL_X,9981,07062023:030144
TX03010,U_5635,U_5340,2208,04062023:182942
TX04825,U_8570,U_3343,2451,06102023:132805
TX09087,U_2325,U_8923,1045,11012023:171313
TX02819,U_6174,U_4649,2858,20072023:074204
TX05656,U_5972,U_2443,72,21042023:221436
TX04091,U_8583,U_2570,408,20062023:153929
TX02968,U_6617,U_5558,3571,05102023:201217
TX03561,U_1214,U_2908,165,04072023:112945
TX02748,U_4741,U_7588,3895,16052023:120825
TX01308,U_8804,U_2406,4914,09112023:203936
TX08209,U_4834,U_2959,2513,01032023:221339
TX02211,U_8407,U_3412,3829,05082023:015616
TX07017,U_4893,U_4914,1723,13122023:033224
TX00387,CENTRAL_DISPERSER_2,MULE_REC_68,742,10052023:185436
TX04064,U_6961,U_8804,88,25012023:010000
TX05626,U_7357,U_7466,4405,22062023:005325
TX08480,U_4961,U_5036,443,26112023:232223
TX08018,U_7880,U_4232,4798,25072023:044640
TX00669,BIG_CORP_A,STAFF_02,5000,04102023:230422
TX02805,U_3334,U_4082,2143,15032023:065953
TX09528,U_7482,U_7773,132,17062023:020640
TX09147,U_8023,U_8846,3610,12072023:151139
TX09656,U_9700,U_7760,4575,19012023:083327
TX02375,U_9457,U_7702,4776,03012023:215812
TX09539,U_9378,U_8854,1819,21052023:223429
TX02443,U_4334,U_6398,3145,02082023:021051
TX06483,U_4710,U_2865,1503,15112023:181956
TX07056,U_4405,U_6387,875,06092023:224621
TX08945,U_4163,U_2301,3295,04072023:001135
TX01940,U_5998,U_6785,37,23042023:090719
TX08584,U_3146,U_9325,2456,11082023:220315
TX06334,U_9060,U_7947,282,09082023:181035
TX01698,U_2224,U_1590,4727,04012023:033039
TX03906,U_5507,U_8441,866,02052023:041325
TX05945,U_4699,U_5515,3268,26082023:041422
TX03225,U_9392,U_8190,615,12062023:080421
TX09845,U_7239,U_4356,3123,19102023:034640
TX07638,U_2083,U_4128,4060,12022023:115038
TX07266,U_1499,U_6761,243,12072023:133914
TX05505,U_7862,U_2324,3812,14032023:182255
TX01608,U_7359,U_4215,404,25032023:163959
TX04709,U_8776,U_7462,4295,15122023:134659
TX09536,U_5968,U_9833,3435,21122023:075601
TX06448,U_5619,U_1010,2047,21082023:192610
TX05765,U_1322,U_8958,1686,03122023:004701
TX04326,U_2795,U_7225,3373,19092023:071443
TX03825,U_3783,U_6368,1070,04082023:034829
TX00754,BIG_CORP_B,STAFF_03,5000,05122023:220406
TX00064,SENDER_FAN_21,CENTRAL_COLLECTOR_0,702,24042023:164615
TX04893,U_9646,U_4917,4828,27012023:100106
TX08949,U_6808,U_1615,4518,09022023:213837
TX06239,U_7409,U_9953,3196,23072023:035544
TX03642,U_5522,U_4764,3818,17062023:082643
TX00231,CENTRAL_DISPERSER_1,MULE_REC_12,600,16112023:180715
TX09537,U_7115,U_4389,2897,21092023:053910
TX02687,U_7295,U_9744,1644,01082023:200545
TX09988,U_9950,U_3417,3320,24052023:031804
TX06170,U_7320,U_2475,1193,25072023:040123
TX05939,U_2933,U_8704,404,12102023:055137
TX06093,U_2567,U_1323,3002,02052023:035831
TX03304,U_8831,U_5755,3147,28072023:214418
TX08942,U_4716,U_7792,1384,08112023:170221
TX09454,U_4513,U_1335,3842,10112023:213712
TX03043,U_8657,U_8164,937,01082023:044341
TX04412,U_1498,U_6666,206,16022023:031811
TX06552,U_1685,U_8398,3611,03042023:101030
TX09719,U_4778,U_6538,3750,16032023:111306
TX08193,U_8653,U_5625,1209,23112023:110956
TX08142,U_6412,U_5736,930,23032023:053831
TX04426,U_3908,U_6970,3063,20012023:191613
TX04821,U_2973,U_8528,354,11052023:034129
TX07244,U_5476,U_3371,1922,07072023:232449
TX05366,U_8991,U_4342,1700,23092023:124157
TX04017,U_3308,U_5638,1339,19102023:025917
TX07238,U_3533,U_8349,3771,04122023:002941
TX06982,U_5713,U_1595,56,27042023:062744
TX09503,U_7536,U_1840,512,07032023:034952
TX04457,U_7688,U_4739,484,24092023:033113
TX06598,U_4669,U_8789,2419,15072023:140849
TX05903,U_7230,U_5716,3822,16122023:014237
TX04169,U_9214,U_4799,2019,20122023:161936
TX05569,U_7204,U_4631,4493,21022023:175355
TX00493,CENTRAL_DISPERSER_3,MULE_REC_74,818,08102023:112827
TX01799,U_3587,U_8711,1156,15022023:163520
TX09431,U_4818,U_7923,2961,19092023:112435
TX09805,U_8256,U_4312,790,10042023:180008
TX03287,U_1261,U_8205,3550,10062023:051703
TX04446,U_7298,U_9923,2881,18052023:061733
TX07729,U_2110,U_1748,3752,27112023:015852
TX06764,U_1111,U_8570,1650,14042023:010736
TX02084,U_4413,U_3496,2694,10102023:044736
TX01430,U_1164,U_3640,1489,27122023:195815
TX04834,U_7087,U_7353,4853,15032023:234220
TX00337,CENTRAL_DISPERSER_2,MULE_REC_18,544,25062023:004345
TX02858,U_7855,U_3317,4258,03032023:053845
TX08011,U_7664,U_2679,1018,20012023:215317
TX02162,U_9566,U_1443,3231,06082023:050756
TX02981,U_2308,U_5182,1217,18112023:121235
TX07773,U_7583,U_7870,1560,10072023:180513
TX02478,U_2303,U_8051,2137,14112023:070915
TX00850,U_9428,U_3510,2538,07012023:133218
TX04747,U_6257,U_5428,4243,22032023:004741
TX07315,U_5872,U_6433,3692,24012023:042456
TX09421,U_7816,U_7735,2152,27072023:015937
TX07962,U_5194,U_6809,4018,17062023:085146
TX08133,U_6977,U_1725,2303,13062023:004047
TX05437,U_4709,U_3425,4041,13072023:162112
TX01767,U_9670,U_3556,1656,01112023:114617
TX07278,U_7229,U_2568,2566,25112023:104003
TX09716,U_5067,U_7189,1046,20042023:215459
TX04081,U_2620,U_9216,1498,25102023:195219
TX00537,USER_324,GLOBAL_RETAIL_X,8847,06022023:214747
TX09843,U_8739,U_7422,620,15032023:060728
TX01566,U_2792,U_4315,4762,23112023:120701
TX03599,U_4518,U_7578,556,15012023:110544
TX09080,U_2634,U_2752,4866,02092023:080000
TX03570,U_8029,U_5941,2620,28042023:150235
TX07067,U_7171,U_7079,2340,01092023:032006
TX06301,U_2397,U_6463,4734,11122023:112335
TX04696,U_3956,U_2583,2616,02042023:052603
TX02038,U_3066,U_7343,1081,19112023:031947
TX02469,U_7568,U_8574,3995,28092023:034809
TX05763,U_4687,U_7446,1720,04082023:111929
TX06137,U_7104,U_2519,3049,06112023:070639
TX03259,U_6305,U_8008,613,21062023:064341
TX09909,U_6795,U_7346,4777,04082023:100732
TX09661,U_3888,U_7722,3314,17012023:143824
TX04530,U_6039,U_4114,2932,27112023:142920
TX04841,U_5402,U_7605,1045,10102023:234321
TX07468,U_2496,U_1812,3385,08012023:052556
TX05010,U_2527,U_3620,2783,17092023:200456
TX09377,U_3844,U_9356,2074,26012023:191345
TX07449,U_1069,U_6984,3594,02052023:212322
TX05109,U_6150,U_4045,4351,08012023:121658
TX07025,U_5074,U_9888,1701,07042023:234431
TX06447,U_4509,U_3324,2134,21112023:173447
TX06626,U_3517,U_4847,4524,19102023:004315
TX04487,U_3852,U_5928,3770,17072023:022553
TX08497,U_9249,U_1921,1648,05042023:170141
TX05652,U_9606,U_2501,818,04062023:072319
TX09989,U_1869,U_5256,2088,07092023:142524
TX01253,U_9620,U_5079,4668,25112023:212319
TX04570,U_8305,U_4899,4511,24052023:050326
TX09455,U_4237,U_7172,4542,23042023:042942
TX05372,U_9505,U_9373,4601,23092023:232939
TX08022,U_2194,U_5148,2669,21062023:031604
TX04609,U_2114,U_1551,4011,11052023:172049
TX03511,U_9264,U_6249,3349,15052023:061302
TX05051,U_7480,U_5813,2188,19042023:184046
TX08958,U_4636,U_7410,3464,05102023:051721
TX05495,U_5426,U_2265,2151,19022023:220530
TX04364,U_1242,U_1175,3417,17032023:205802
TX05500,U_9427,U_9895,4572,17032023:021226
TX00371,CENTRAL_DISPERSER_2,MULE_REC_52,321,28012023:093723
TX07556,U_8948,U_4446,1273,11122023:045111
TX08460,U_9302,U_3935,4371,07032023:041130
TX04857,U_8202,U_3732,907,05072023:160918
TX04319,U_4848,U_7963,3831,05112023:131828
TX09015,U_9870,U_6979,1879,11012023:010817
TX09049,U_2136,U_5663,4527,21052023:085406
TX00079,SENDER_FAN_36,CENTRAL_COLLECTOR_0,513,12072023:093625
TX01252,U_1318,U_4752,4463,23032023:143135
TX09130,U_5198,U_9480,1998,02012023:060130
TX09902,U_8929,U_8592,4440,19122023:022214
TX09316,U_9306,U_2429,136,19052023:030440
TX08799,U_7831,U_4506,1646,01032023:145900
TX04287,U_6362,U_4328,1490,04062023:231918
TX02510,U_4042,U_3981,4931,15062023:061109
TX00270,CENTRAL_DISPERSER_1,MULE_REC_51,872,26042023:042738
TX01220,U_1028,U_9220,2883,22112023:181926
TX06530,U_3840,U_7901,3026,24072023:115502
TX01395,U_3637,U_8860,2530,15092023:120335
TX02542,U_8096,U_3601,1057,05022023:135741
TX09999,U_2418,U_9074,2316,07042023:190628
TX05023,U_3694,U_9483,4058,19052023:115649
TX05610,U_3416,U_4742,4879,08052023:105920
TX04479,U_1704,U_7246,4290,10032023:062222
TX09699,U_5840,U_5043,4181,21022023:010702
TX02953,U_8931,U_1733,918,02012023:021022
TX09237,U_3896,U_2485,4068,14122023:152112
TX09634,U_4485,U_6206,2139,06032023:153310
TX08600,U_2217,U_6471,1311,19122023:110511
TX07312,U_8597,U_4256,1357,25122023:175241
TX03156,U_3430,U_4172,669,15052023:081610
TX00634,BIG_CORP_A,STAFF_03,5000,02042023:025646
TX05470,U_1014,U_9359,4265,06072023:064743
TX04147,U_4703,U_8078,1050,13052023:124540
TX09317,U_8291,U_3308,1025,19112023:192832
TX03692,U_7434,U_4265,601,24112023:221103
TX05104,U_2494,U_2735,1021,26062023:081111
TX01656,U_1089,U_2914,1213,07092023:033105
TX09936,U_2212,U_6932,1115,14022023:012338
TX09248,U_8775,U_7663,154,17122023:175230
TX05867,U_9311,U_7338,2858,19052023:023118
TX02401,U_4062,U_1404,1723,13102023:211915
TX00972,U_9396,U_3853,3483,09032023:011712
TX04019,U_1403,U_2030,1032,20022023:102732
TX04757,U_2464,U_9845,4580,28042023:072320
TX02157,U_5264,U_7030,2703,23102023:060922
TX09488,U_6473,U_2628,4664,10052023:070121
TX04167,U_7051,U_5779,137,15072023:021504
TX00018,NODE_L3_7,NODE_L3_0,13356,14102023:145740
TX08787,U_3390,U_1974,4536,25032023:023225
TX01859,U_9877,U_4266,2508,26062023:210905
TX05919,U_7471,U_2722,3778,27032023:233422
TX05209,U_9936,U_5579,53,18032023:075102
TX02399,U_9849,U_4166,1596,11102023:063548
TX09192,U_3872,U_6004,4087,18112023:075538
TX09067,U_6321,U_4199,2278,16082023:065808
TX03002,U_8105,U_4181,1336,04102023:002302
TX04344,U_3994,U_9972,3813,16022023:142143
TX08772,U_2801,U_3865,667,02092023:132836
TX01031,U_3299,U_7550,3530,20012023:103840
TX09219,U_9574,U_7879,617,23062023:002159
TX08930,U_5457,U_7969,4803,25122023:042147
TX06681,U_7648,U_9632,381,21012023:010658
TX07738,U_8465,U_5126,3878,28072023:051455
TX07606,U_2968,U_6115,2816,21102023:080242
TX04104,U_2433,U_8048,1999,16052023:135154
TX03481,U_1930,U_6022,4338,26052023:105925
TX01586,U_2426,U_1699,3405,25012023:014949
TX00677,BIG_CORP_A,STAFF_04,5000,03112023:090303
TX02386,U_1841,U_1868,286,09082023:221412
TX09280,U_6281,U_5708,1790,09102023:203822
TX09821,U_5916,U_4889,1858,05052023:021855
TX06734,U_9780,U_2532,3206,26082023:045630
TX04960,U_6364,U_1703,2415,14122023:015523
TX07945,U_1865,U_8833,3536,04092023:044414
TX03939,U_6203,U_5061,3287,28102023:234548
TX01208,U_8307,U_7333,1041,25032023:192215
TX07257,U_6168,U_5895,4080,09082023:094125
TX02936,U_5240,U_3277,1346,20072023:085654
TX04428,U_9096,U_7560,4238,21072023:081135
TX01550,U_9379,U_7543,2131,09122023:202815
TX09964,U_4146,U_5201,834,26062023:125309
TX09353,U_5596,U_1579,2664,01102023:133258
TX05064,U_6624,U_5059,1290,24092023:060947
TX09757,U_6867,U_4439,3456,01022023:175108
TX00400,CENTRAL_DISPERSER_2,MULE_REC_81,383,08042023:042351
TX02192,U_4395,U_7139,271,19022023:003720
TX07198,U_1488,U_7577,3542,05102023:040844
TX06269,U_3072,U_3318,4578,08042023:142052
TX03860,U_3907,U_4275,1400,09042023:011430
TX03958,U_9799,U_2859,4921,18072023:025551
TX03000,U_3499,U_9519,63,05012023:111506
TX03663,U_4845,U_8552,1127,08082023:152111
TX00970,U_1414,U_6863,1898,15062023:125335
TX06068,U_7407,U_4831,1894,17092023:075931
TX05168,U_4301,U_8585,1184,01042023:104714
TX04934,U_9936,U_7612,4849,14112023:060216
TX07129,U_9230,U_1182,4108,10042023:073328
TX06464,U_4335,U_1487,4043,18082023:100029
TX00210,CENTRAL_DISPERSER_0,MULE_REC_91,607,27102023:160402
TX01005,U_6817,U_8434,1646,20022023:154956
TX04961,U_9998,U_3713,1235,22092023:003818
TX07382,U_2205,U_4684,2194,24102023:024442
TX07897,U_5932,U_1402,1145,22112023:221921
TX00486,CENTRAL_DISPERSER_3,MULE_REC_67,898,07112023:113601
TX03528,U_1843,U_4836,2678,24052023:182905
TX04766,U_3715,U_8739,3994,24042023:020204
TX00415,CENTRAL_DISPERSER_2,MULE_REC_96,755,18082023:052750
TX07896,U_3474,U_6904,508,08052023:071101
TX09281,U_4774,U_5264,3303,09072023:201026
TX07134,U_2487,U_8392,1217,09122023:134638
TX04061,U_4248,U_9750,719,04062023:203714
TX03195,U_4170,U_1552,2938,20102023:220551
TX08681,U_7261,U_9562,1499,11062023:151610
TX03162,U_8670,U_8606,3963,20092023:104037
TX08242,U_8286,U_7799,1433,27022023:175314
TX05791,U_1250,U_6369,1267,26052023:074129
TX09305,U_9508,U_8825,1228,22102023:121133
TX06852,U_3141,U_7163,4469,24052023:171242
TX04026,U_5952,U_6072,1461,09072023:091943
TX09487,U_2636,U_2293,3996,14032023:141818
TX03145,U_7428,U_8916,3541,10082023:021439
TX03974,U_7602,U_1693,106,19092023:141519
TX02180,U_8291,U_2585,411,14102023:083647
TX03639,U_4565,U_1199,3235,26092023:030123
TX06012,U_7301,U_3308,2697,07032023:025239
TX08751,U_4486,U_1469,4662,01072023:105938
TX00925,U_9923,U_5380,4153,08022023:211817
TX04441,U_6491,U_9727,3075,20062023:093640
TX01447,U_1153,U_9965,3115,15062023:190159
TX07090,U_4940,U_6876,1776,25042023:035240
TX08300,U_9405,U_7043,1632,13032023:204548
TX05347,U_3323,U_4794,4398,28082023:180656
TX06344,U_8615,U_6479,1342,04052023:070420
TX07426,U_4658,U_2160,2624,11052023:135531
TX05502,U_7152,U_7008,528,08102023:092753
TX05164,U_7654,U_5124,1125,27102023:024029
TX05824,U_4011,U_7990,930,03112023:202303
TX01079,U_6873,U_7999,1855,07012023:083335
TX07402,U_7788,U_2204,4553,19042023:041423
TX06937,U_7032,U_3329,4857,03062023:173842
TX04797,U_1407,U_3945,2315,22012023:221435
TX00643,BIG_CORP_A,STAFF_00,5000,03062023:024344
TX09653,U_5698,U_3658,1501,07102023:160101
TX03636,U_7876,U_6492,3725,07032023:165715
TX04363,U_9466,U_3753,1270,19052023:005254
TX07503,U_4767,U_3636,4267,04022023:185251
TX01946,U_3738,U_1434,2239,26022023:005923
TX09304,U_2348,U_1615,697,25062023:204328
TX08295,U_5857,U_2389,3124,17052023:225721
TX06138,U_7827,U_5788,3603,21052023:081432
TX04782,U_3341,U_3118,1882,05062023:191649
TX07018,U_9437,U_5426,2930,04082023:152829
TX02213,U_6952,U_7188,717,14022023:021721
TX02703,U_4336,U_1088,4547,23042023:061337
TX01092,U_8252,U_7377,2019,06062023:010823
TX08878,U_2776,U_8490,4906,22032023:051909
TX09545,U_1033,U_2632,3589,04052023:153244
TX04358,U_3156,U_1732,2524,06062023:055547
TX00734,BIG_CORP_B,STAFF_01,5000,03092023:125849
TX01434,U_9518,U_3914,2201,21052023:222438
TX05456,U_1243,U_4766,540,07122023:045447
TX08362,U_9674,U_7984,2353,09042023:133733
TX07442,U_4652,U_8449,3579,16082023:165051
TX00592,USER_656,ENERGY_CORP_Z,15964,04032023:235823
TX06559,U_4310,U_5699,4148,17092023:223140
TX07251,U_5195,U_5476,3851,21012023:234556
TX06995,U_1702,U_2347,1923,03042023:145923
TX01985,U_5670,U_7894,1633,03102023:105458
TX07190,U_2900,U_6168,1999,27112023:162225
TX02412,U_2774,U_7127,1917,26032023:150717
TX03736,U_1722,U_1996,2520,15042023:132304
TX03539,U_8494,U_6768,2665,14012023:235950
TX02154,U_9098,U_4887,1657,02102023:235027
TX01269,U_8956,U_8585,2352,04062023:141007
TX09704,U_7228,U_6625,2481,01042023:010631
TX08504,U_2901,U_7857,807,14052023:064358
TX06407,U_6098,U_1118,4657,18092023:031916
TX05237,U_2533,U_8047,4986,19092023:032011
TX07274,U_3980,U_4571,1782,10102023:161420
TX08004,U_3135,U_5940,4792,22082023:214620
TX02058,U_6433,U_6529,3863,19042023:160150
TX01710,U_3718,U_1509,134,01102023:214202
TX09512,U_1007,U_8429,3489,08112023:081328
TX04184,U_4542,U_7404,3576,28012023:121100
TX09922,U_7701,U_8904,3542,08102023:135117
TX08275,U_8597,U_7623,4683,18022023:105309
TX04660,U_5761,U_7757,3919,09082023:053308
TX08019,U_4328,U_8710,1245,02082023:114255
TX09878,U_1737,U_8014,2112,04112023:124607
TX05307,U_1298,U_4943,4115,17052023:012733
TX05871,U_6204,U_2789,968,20062023:063524
TX06414,U_4640,U_3029,2366,10012023:175055
TX00084,SENDER_FAN_2,CENTRAL_COLLECTOR_1,294,12032023:211240
TX05457,U_1755,U_3816,1251,07122023:093902
TX02562,U_6878,U_2142,4307,26092023:194520
TX06502,U_4517,U_7891,4833,01012023:093632
TX01996,U_2093,U_6001,3494,28062023:220431
TX05186,U_4077,U_8274,655,22122023:043935
TX04599,U_1959,U_6265,4400,19052023:232417
TX06273,U_3148,U_9568,942,07022023:181244
TX08967,U_3098,U_2610,2361,17032023:113835
TX08695,U_7601,U_6405,624,23082023:091253
TX02798,U_9234,U_8009,4605,06082023:113102
TX06197,U_3270,U_3395,2603,05092023:023958
TX09886,U_7790,U_1103,237,04092023:041733
TX05275,U_4235,U_7380,1622,14072023:165542
TX02735,U_7655,U_4459,4366,20062023:224022
TX03977,U_9090,U_1609,1982,08062023:062348
TX08992,U_3886,U_2240,4660,17082023:080723
TX00255,CENTRAL_DISPERSER_1,MULE_REC_36,279,12072023:220104
TX00273,CENTRAL_DISPERSER_1,MULE_REC_54,544,24022023:055915
TX03551,U_7599,U_7695,1133,10082023:192456
TX04181,U_3325,U_8653,3876,17062023:115852
TX07338,U_5241,U_7578,3366,07012023:173720
TX08006,U_6537,U_4248,4868,01062023:155058
TX02407,U_9634,U_3702,1513,27122023:122831
TX00071,SENDER_FAN_28,CENTRAL_COLLECTOR_0,125,12012023:004749
TX09199,U_1006,U_8546,4786,17052023:170029
TX08543,U_8781,U_4427,3865,25022023:002906
TX07820,U_7465,U_7125,3838,27012023:131559
TX05603,U_7125,U_3256,1769,10062023:121128
TX02103,U_7712,U_2308,1004,14032023:070455
TX03326,U_6456,U_4222,358,28022023:215705
TX07374,U_6873,U_4666,2134,25102023:031737
TX05953,U_7272,U_8644,1354,07042023:070944
TX09579,U_1759,U_7009,4126,14092023:050543
TX03767,U_1265,U_3238,2426,11062023:213137
TX08850,U_6890,U_6858,3310,10012023:065213
TX04228,U_7366,U_7501,4589,09042023:141507
TX03499,U_8020,U_5863,3394,18032023:005027
TX09933,U_5283,U_9126,1731,13032023:232633
TX07459,U_4779,U_2397,2551,01092023:154000
TX03377,U_5134,U_1136,3342,07112023:101230
TX08592,U_6076,U_9786,4203,23012023:102937
TX08961,U_1569,U_6940,1322,28052023:025802
TX03828,U_3890,U_9059,812,01052023:002826
TX03310,U_7955,U_9816,4283,10042023:032653
TX05301,U_1893,U_3873,4031,13022023:031154
TX08068,U_2590,U_4357,3676,18112023:111733
TX02155,U_2718,U_7109,2552,02042023:033210
TX04615,U_9833,U_9710,4791,07062023:214903
TX02090,U_3421,U_5169,2807,02062023:100313
TX09627,U_3187,U_9545,4967,26042023:203942
TX05523,U_9327,U_3213,3260,13042023:223123
TX04537,U_1891,U_9579,751,26102023:065839
TX04041,U_1395,U_5846,3093,03082023:001334
TX05712,U_8527,U_4103,3515,24022023:092521
TX08952,U_8349,U_1316,538,27102023:121015
TX08499,U_3498,U_2324,81,02052023:141904
TX05206,U_2893,U_6355,1292,12122023:062828
TX06696,U_8556,U_2650,1205,12012023:083037
TX00938,U_6094,U_8527,4364,02082023:005457
TX08407,U_3979,U_7707,558,19032023:194830
TX09252,U_9337,U_6605,2986,02082023:005244
TX04417,U_3658,U_4013,274,23082023:213820
TX05463,U_2124,U_4378,2061,06122023:234308
TX02670,U_1042,U_3346,1378,01052023:021027
TX04513,U_3742,U_9558,3707,08112023:125357
TX00142,CENTRAL_DISPERSER_0,MULE_REC_23,590,15092023:235712
TX00183,CENTRAL_DISPERSER_0,MULE_REC_64,432,04082023:182501
TX05420,U_4802,U_2840,4333,27122023:215518
TX06796,U_9155,U_9937,990,15062023:185834
TX05143,U_8263,U_2917,2066,17072023:165532
TX05900,U_8757,U_1112,1929,09092023:041601
TX00630,BIG_CORP_A,STAFF_05,5000,04032023:161208
TX05503,U_9553,U_1736,2553,13042023:165009
TX07379,U_6468,U_3859,460,03072023:053446
TX01920,U_5357,U_1042,4536,06062023:115101
TX05666,U_5500,U_9956,4615,02032023:052552
TX00552,USER_526,GLOBAL_RETAIL_X,18377,21122023:040951
TX06338,U_5173,U_1287,3823,24072023:003912
TX08109,U_9908,U_4529,4401,14122023:194523
TX05314,U_6980,U_3245,981,24042023:184730
TX07009,U_7676,U_4445,4874,20082023:220209
TX03626,U_3561,U_5123,1642,04092023:110516
TX08838,U_7843,U_8778,2170,17032023:185106
TX01169,U_8193,U_3550,332,07092023:205043
TX03341,U_1203,U_1312,3382,07042023:200652
TX09846,U_5742,U_5220,3902,11062023:111335
TX06119,U_6702,U_3089,1533,23122023:063932
TX07841,U_2544,U_5769,4716,28012023:171442
TX06911,U_4378,U_1065,2879,02012023:021543
TX08411,U_6442,U_5482,4229,22122023:013644
TX03818,U_8519,U_2384,4233,04012023:055638
TX08864,U_9363,U_3882,1712,24082023:131146
TX04983,U_8729,U_5547,4560,08022023:140746
TX04268,U_8203,U_7555,29,16112023:055323
TX09273,U_7091,U_4209,1323,04072023:001411
TX06747,U_3827,U_6141,147,09012023:080716
TX04657,U_1439,U_3561,173,19022023:085845
TX01487,U_4068,U_8164,1473,24072023:232453
TX08382,U_6153,U_2315,3731,13092023:171702
TX04693,U_3020,U_6007,598,05022023:064306
TX09418,U_1209,U_2340,4787,15112023:124621
TX04406,U_3501,U_7188,1351,26032023:112835
TX06256,U_4495,U_6508,4366,12082023:025314
TX09055,U_7890,U_4419,1763,07052023:061125
TX09423,U_8986,U_4038,3048,06092023:022930
TX04906,U_6785,U_4197,3856,24122023:151052
TX05660,U_6714,U_9992,904,09022023:223343
TX04941,U_4267,U_1625,150,11122023:161200
TX07281,U_3175,U_5622,4410,15112023:090210
TX07804,U_6614,U_6650,424,01072023:132705
