transaction_id,sender_id,receiver_id,amount,timestamp
TX03871,CENTRAL_DISPERSER_16,MULE_REC_64,462,03042023:121604
TX08864,BIG_CORP_B,STAFF_17,5000,05122023:064935
TX05958,CENTRAL_DISPERSER_37,MULE_REC_51,703,09122023:180244
TX08222,BIG_CORP_B,STAFF_75,5000,02052023:005052
TX08395,BIG_CORP_B,STAFF_48,5000,02072023:154611
TX05238,CENTRAL_DISPERSER_30,MULE_REC_31,944,14082023:202352
TX01866,SENDER_FAN_10,CENTRAL_COLLECTOR_35,743,12062023:122722
TX07415,BIG_CORP_A,STAFF_68,5000,02092023:143000
TX02005,SENDER_FAN_32,CENTRAL_COLLECTOR_37,945,26122023:141715
TX02138,SENDER_FAN_83,CENTRAL_COLLECTOR_38,976,12042023:143544
TX04815,CENTRAL_DISPERSER_26,MULE_REC_8,897,04012023:154746
TX08646,BIG_CORP_B,STAFF_99,5000,02092023:001247
TX01191,SENDER_FAN_15,CENTRAL_COLLECTOR_21,212,11082023:233251
TX09692,BIG_CORP_C,STAFF_45,5000,02082023:045036
TX00018,NODE_L3_3,NODE_L3_4,6603,20052023:222228
TX07690,BIG_CORP_A,STAFF_43,5000,05122023:060850
TX07503,BIG_CORP_A,STAFF_56,5000,02102023:195841
TX05870,CENTRAL_DISPERSER_36,MULE_REC_63,177,05082023:183044
TX07605,BIG_CORP_A,STAFF_58,5000,03112023:073545
TX09497,BIG_CORP_C,STAFF_50,5000,04062023:021301
TX09800,BIG_CORP_C,STAFF_53,5000,05092023:084016
TX08814,BIG_CORP_B,STAFF_67,5000,05112023:134416
TX01667,SENDER_FAN_14,CENTRAL_COLLECTOR_31,977,19032023:115127
TX02347,CENTRAL_DISPERSER_1,MULE_REC_40,455,03112023:073649
TX08149,BIG_CORP_B,STAFF_02,5000,04052023:045936
TX02978,CENTRAL_DISPERSER_7,MULE_REC_71,605,17032023:194848
TX03291,CENTRAL_DISPERSER_10,MULE_REC_84,518,12032023:190530
TX01440,SENDER_FAN_19,CENTRAL_COLLECTOR_26,159,17022023:205045
TX01140,SENDER_FAN_8,CENTRAL_COLLECTOR_20,608,05122023:021524
TX01798,SENDER_FAN_73,CENTRAL_COLLECTOR_33,489,12022023:165033
TX09636,BIG_CORP_C,STAFF_89,5000,05072023:192421
TX05056,CENTRAL_DISPERSER_28,MULE_REC_49,901,26032023:133834
TX08224,BIG_CORP_B,STAFF_77,5000,02052023:193617
TX07184,BIG_CORP_A,STAFF_37,5000,02072023:071246
TX06706,BIG_CORP_A,STAFF_59,5000,02022023:230619
TX04034,CENTRAL_DISPERSER_18,MULE_REC_27,892,15092023:221042
TX04120,CENTRAL_DISPERSER_19,MULE_REC_13,440,07122023:093550
TX00136,SENDER_FAN_68,CENTRAL_COLLECTOR_1,213,19012023:092156
TX06660,BIG_CORP_A,STAFF_13,5000,05022023:201429
TX04866,CENTRAL_DISPERSER_26,MULE_REC_59,572,11102023:122525
TX09324,BIG_CORP_C,STAFF_77,5000,05042023:225740
TX06600,BIG_CORP_A,STAFF_53,5000,04012023:033430
TX09814,BIG_CORP_C,STAFF_67,5000,02092023:133802
TX05954,CENTRAL_DISPERSER_37,MULE_REC_47,791,03122023:160101
TX01759,SENDER_FAN_34,CENTRAL_COLLECTOR_33,749,13092023:204924
TX07891,BIG_CORP_B,STAFF_44,5000,03022023:164307
TX05436,CENTRAL_DISPERSER_32,MULE_REC_29,755,18042023:065020
TX04006,CENTRAL_DISPERSER_17,MULE_REC_99,299,25102023:002109
TX06703,BIG_CORP_A,STAFF_56,5000,02022023:084010
TX09850,BIG_CORP_C,STAFF_03,5000,03102023:063124
TX06675,BIG_CORP_A,STAFF_28,5000,03022023:100315
TX06017,CENTRAL_DISPERSER_38,MULE_REC_10,798,23032023:165046
TX02098,SENDER_FAN_43,CENTRAL_COLLECTOR_38,583,22102023:062519
TX02574,CENTRAL_DISPERSER_3,MULE_REC_67,322,06072023:190331
TX05206,CENTRAL_DISPERSER_29,MULE_REC_99,531,24112023:004552
TX05772,CENTRAL_DISPERSER_35,MULE_REC_65,470,12092023:041024
TX02914,CENTRAL_DISPERSER_7,MULE_REC_7,347,13122023:041541
TX07725,BIG_CORP_A,STAFF_78,5000,03122023:233000
TX00629,SENDER_FAN_57,CENTRAL_COLLECTOR_8,153,05062023:101830
TX08934,BIG_CORP_B,STAFF_87,5000,03122023:203749
TX04654,CENTRAL_DISPERSER_24,MULE_REC_47,502,23112023:115035
TX09567,BIG_CORP_C,STAFF_20,5000,03072023:130556
TX01033,SENDER_FAN_22,CENTRAL_COLLECTOR_18,471,23122023:070638
TX02408,CENTRAL_DISPERSER_2,MULE_REC_1,921,24092023:045925
TX08784,BIG_CORP_B,STAFF_37,5000,05112023:025145
TX07764,BIG_CORP_B,STAFF_17,5000,04012023:101232
TX07214,BIG_CORP_A,STAFF_67,5000,05072023:121302
TX03172,CENTRAL_DISPERSER_9,MULE_REC_65,819,14022023:225647
TX04188,CENTRAL_DISPERSER_19,MULE_REC_81,673,21062023:025729
TX06312,USER_762,GLOBAL_RETAIL_X,6310,24032023:122024
TX09709,BIG_CORP_C,STAFF_62,5000,05082023:211825
TX02862,CENTRAL_DISPERSER_6,MULE_REC_55,638,20052023:151849
TX09730,BIG_CORP_C,STAFF_83,5000,05082023:203924
TX02530,CENTRAL_DISPERSER_3,MULE_REC_23,488,02052023:090159
TX02797,CENTRAL_DISPERSER_5,MULE_REC_90,430,06102023:123908
TX05658,CENTRAL_DISPERSER_34,MULE_REC_51,524,06102023:201041
TX04536,CENTRAL_DISPERSER_23,MULE_REC_29,141,07082023:011633
TX03635,CENTRAL_DISPERSER_14,MULE_REC_28,375,11052023:194935
TX01843,SENDER_FAN_39,CENTRAL_COLLECTOR_34,502,17082023:092956
TX03011,CENTRAL_DISPERSER_8,MULE_REC_4,993,28032023:001517
TX09790,BIG_CORP_C,STAFF_43,5000,02092023:062324
TX02349,CENTRAL_DISPERSER_1,MULE_REC_42,583,21112023:152857
TX05654,CENTRAL_DISPERSER_34,MULE_REC_47,403,25052023:030249
TX08818,BIG_CORP_B,STAFF_71,5000,05112023:085612
TX08066,BIG_CORP_B,STAFF_19,5000,05042023:231748
TX07320,BIG_CORP_A,STAFF_73,5000,03082023:190447
TX00871,SENDER_FAN_47,CENTRAL_COLLECTOR_12,1000,12122023:043342
TX00203,SENDER_FAN_58,CENTRAL_COLLECTOR_2,587,19012023:185322
TX05705,CENTRAL_DISPERSER_34,MULE_REC_98,723,07092023:013743
TX00683,SENDER_FAN_49,CENTRAL_COLLECTOR_9,914,17012023:202401
TX09724,BIG_CORP_C,STAFF_77,5000,03082023:061341
TX09997,BIG_CORP_C,STAFF_50,5000,04112023:192413
TX10080,BIG_CORP_C,STAFF_33,5000,04122023:131810
TX05332,CENTRAL_DISPERSER_31,MULE_REC_25,281,23122023:002729
TX07222,BIG_CORP_A,STAFF_75,5000,05072023:224719
TX07937,BIG_CORP_B,STAFF_90,5000,05022023:032601
TX05465,CENTRAL_DISPERSER_32,MULE_REC_58,322,18012023:005143
TX04364,CENTRAL_DISPERSER_21,MULE_REC_57,282,20062023:093217
TX04447,CENTRAL_DISPERSER_22,MULE_REC_40,622,28092023:113144
TX03965,CENTRAL_DISPERSER_17,MULE_REC_58,841,26092023:190435
TX04149,CENTRAL_DISPERSER_19,MULE_REC_42,701,27042023:123713
TX00883,SENDER_FAN_1,CENTRAL_COLLECTOR_13,445,02092023:170109
TX09844,BIG_CORP_C,STAFF_97,5000,02092023:154430
TX03238,CENTRAL_DISPERSER_10,MULE_REC_31,367,02062023:103523
TX00156,SENDER_FAN_11,CENTRAL_COLLECTOR_2,118,07092023:025605
TX00897,SENDER_FAN_1,CENTRAL_COLLECTOR_14,429,13112023:124136
TX09838,BIG_CORP_C,STAFF_91,5000,02092023:124046
TX03833,CENTRAL_DISPERSER_16,MULE_REC_26,511,11122023:214605
TX08725,BIG_CORP_B,STAFF_78,5000,03102023:074907
TX06933,BIG_CORP_A,STAFF_86,5000,04042023:211438
TX03681,CENTRAL_DISPERSER_14,MULE_REC_74,824,25112023:005656
TX03760,CENTRAL_DISPERSER_15,MULE_REC_53,369,09072023:233157
TX05375,CENTRAL_DISPERSER_31,MULE_REC_68,318,05032023:104009
TX01456,SENDER_FAN_35,CENTRAL_COLLECTOR_26,230,02032023:233715
TX06500,USER_229,ENERGY_CORP_Z,9453,25122023:055002
TX02419,CENTRAL_DISPERSER_2,MULE_REC_12,180,16102023:184329
TX06781,BIG_CORP_A,STAFF_34,5000,05032023:124531
TX02536,CENTRAL_DISPERSER_3,MULE_REC_29,741,15022023:233141
TX02412,CENTRAL_DISPERSER_2,MULE_REC_5,365,01052023:092056
TX03232,CENTRAL_DISPERSER_10,MULE_REC_25,637,14052023:082825
TX03858,CENTRAL_DISPERSER_16,MULE_REC_51,265,04062023:105311
TX09863,BIG_CORP_C,STAFF_16,5000,02102023:055805
TX06793,BIG_CORP_A,STAFF_46,5000,02032023:045812
TX03750,CENTRAL_DISPERSER_15,MULE_REC_43,216,10122023:063315
TX09031,BIG_CORP_C,STAFF_84,5000,03012023:120045
TX08617,BIG_CORP_B,STAFF_70,5000,05092023:124637
TX02168,SENDER_FAN_17,CENTRAL_COLLECTOR_39,493,03012023:202015
TX02579,CENTRAL_DISPERSER_3,MULE_REC_72,306,28092023:143744
TX01298,SENDER_FAN_18,CENTRAL_COLLECTOR_23,980,12062023:172028
TX02413,CENTRAL_DISPERSER_2,MULE_REC_6,238,12122023:051515
TX03556,CENTRAL_DISPERSER_13,MULE_REC_49,382,24032023:011448
TX06601,BIG_CORP_A,STAFF_54,5000,03012023:201338
TX09410,BIG_CORP_C,STAFF_63,5000,02052023:172452
TX07808,BIG_CORP_B,STAFF_61,5000,04012023:183328
TX09058,BIG_CORP_C,STAFF_11,5000,03022023:033309
TX04712,CENTRAL_DISPERSER_25,MULE_REC_5,813,08122023:164248
TX09107,BIG_CORP_C,STAFF_60,5000,03022023:224429
TX08279,BIG_CORP_B,STAFF_32,5000,03062023:021256
TX09887,BIG_CORP_C,STAFF_40,5000,05102023:054545
TX08086,BIG_CORP_B,STAFF_39,5000,02042023:203250
TX04849,CENTRAL_DISPERSER_26,MULE_REC_42,468,28082023:110740
TX07333,BIG_CORP_A,STAFF_86,5000,05082023:232800
TX08080,BIG_CORP_B,STAFF_33,5000,02042023:195928
TX06170,CENTRAL_DISPERSER_39,MULE_REC_63,961,08112023:130837
TX08762,BIG_CORP_B,STAFF_15,5000,04112023:005528
TX02476,CENTRAL_DISPERSER_2,MULE_REC_69,771,19102023:211950
TX05548,CENTRAL_DISPERSER_33,MULE_REC_41,322,13032023:041351
TX08199,BIG_CORP_B,STAFF_52,5000,03052023:101629
TX05136,CENTRAL_DISPERSER_29,MULE_REC_29,488,11062023:221344
TX04482,CENTRAL_DISPERSER_22,MULE_REC_75,592,15072023:173030
TX06994,BIG_CORP_A,STAFF_47,5000,02052023:045319
TX03422,CENTRAL_DISPERSER_12,MULE_REC_15,556,17062023:143238
TX06336,USER_478,GLOBAL_RETAIL_X,2383,02032023:131904
TX02615,CENTRAL_DISPERSER_4,MULE_REC_8,942,14012023:213901
TX02252,CENTRAL_DISPERSER_0,MULE_REC_45,464,08052023:070500
TX07170,BIG_CORP_A,STAFF_23,5000,04072023:121654
TX01858,SENDER_FAN_2,CENTRAL_COLLECTOR_35,528,01032023:044215
TX06953,BIG_CORP_A,STAFF_06,5000,05052023:020539
TX09774,BIG_CORP_C,STAFF_27,5000,03092023:143708
TX03498,CENTRAL_DISPERSER_12,MULE_REC_91,308,26062023:023545
TX03717,CENTRAL_DISPERSER_15,MULE_REC_10,197,18012023:203820
TX05721,CENTRAL_DISPERSER_35,MULE_REC_14,678,27102023:014317
TX09903,BIG_CORP_C,STAFF_56,5000,03102023:095404
TX09537,BIG_CORP_C,STAFF_90,5000,03062023:014335
TX02979,CENTRAL_DISPERSER_7,MULE_REC_72,506,20032023:102736
TX04633,CENTRAL_DISPERSER_24,MULE_REC_26,759,07032023:163054
TX04074,CENTRAL_DISPERSER_18,MULE_REC_67,362,26112023:073209
TX09188,BIG_CORP_C,STAFF_41,5000,02032023:170552
TX08452,BIG_CORP_B,STAFF_05,5000,02082023:015358
TX05150,CENTRAL_DISPERSER_29,MULE_REC_43,294,13122023:120259
TX08667,BIG_CORP_B,STAFF_20,5000,03102023:010601
TX02687,CENTRAL_DISPERSER_4,MULE_REC_80,494,27032023:021409
TX03316,CENTRAL_DISPERSER_11,MULE_REC_9,625,04122023:060308
TX07256,BIG_CORP_A,STAFF_09,5000,02082023:023545
TX06965,BIG_CORP_A,STAFF_18,5000,02052023:184032
TX07699,BIG_CORP_A,STAFF_52,5000,03122023:002259
TX07331,BIG_CORP_A,STAFF_84,5000,04082023:073717
TX04286,CENTRAL_DISPERSER_20,MULE_REC_79,985,08052023:072203
TX09841,BIG_CORP_C,STAFF_94,5000,05092023:214746
TX05711,CENTRAL_DISPERSER_35,MULE_REC_4,325,10032023:023059
TX04889,CENTRAL_DISPERSER_26,MULE_REC_82,617,16102023:150741
TX03768,CENTRAL_DISPERSER_15,MULE_REC_61,978,01022023:110207
TX06263,USER_788,GLOBAL_RETAIL_X,7296,25022023:182608
TX03994,CENTRAL_DISPERSER_17,MULE_REC_87,726,05112023:015231
TX06992,BIG_CORP_A,STAFF_45,5000,05052023:212659
TX07176,BIG_CORP_A,STAFF_29,5000,05072023:164224
TX02547,CENTRAL_DISPERSER_3,MULE_REC_40,326,06072023:153338
TX05243,CENTRAL_DISPERSER_30,MULE_REC_36,125,25032023:125934
TX08218,BIG_CORP_B,STAFF_71,5000,04052023:201344
TX04486,CENTRAL_DISPERSER_22,MULE_REC_79,658,12082023:065324
TX07806,BIG_CORP_B,STAFF_59,5000,05012023:141924
TX05907,CENTRAL_DISPERSER_37,MULE_REC_0,903,12082023:170004
TX01220,SENDER_FAN_44,CENTRAL_COLLECTOR_21,783,23062023:062338
TX09920,BIG_CORP_C,STAFF_73,5000,03102023:164055
TX08775,BIG_CORP_B,STAFF_28,5000,03112023:115011
TX06045,CENTRAL_DISPERSER_38,MULE_REC_38,247,05042023:120711
TX08202,BIG_CORP_B,STAFF_55,5000,02052023:093202
TX06180,CENTRAL_DISPERSER_39,MULE_REC_73,391,06112023:181256
TX09466,BIG_CORP_C,STAFF_19,5000,04062023:222001
TX04886,CENTRAL_DISPERSER_26,MULE_REC_79,914,20092023:184347
TX01749,SENDER_FAN_24,CENTRAL_COLLECTOR_33,308,01042023:230016
TX01412,SENDER_FAN_34,CENTRAL_COLLECTOR_25,285,12092023:013402
TX04301,CENTRAL_DISPERSER_20,MULE_REC_94,187,18102023:180242
TX02110,SENDER_FAN_55,CENTRAL_COLLECTOR_38,978,19072023:095748
TX06323,USER_876,GLOBAL_RETAIL_X,18136,09062023:182541
TX01890,SENDER_FAN_34,CENTRAL_COLLECTOR_35,762,25022023:062622
TX05995,CENTRAL_DISPERSER_37,MULE_REC_88,558,24042023:052445
TX01681,SENDER_FAN_2,CENTRAL_COLLECTOR_32,284,26102023:035402
TX04561,CENTRAL_DISPERSER_23,MULE_REC_54,179,07112023:150103
TX05347,CENTRAL_DISPERSER_31,MULE_REC_40,906,10122023:060428
TX09194,BIG_CORP_C,STAFF_47,5000,02032023:025125
TX05092,CENTRAL_DISPERSER_28,MULE_REC_85,644,18072023:232851
TX07995,BIG_CORP_B,STAFF_48,5000,03032023:221241
TX08026,BIG_CORP_B,STAFF_79,5000,03032023:202204
TX02479,CENTRAL_DISPERSER_2,MULE_REC_72,315,27062023:040111
TX03798,CENTRAL_DISPERSER_15,MULE_REC_91,812,24052023:135553
TX06745,BIG_CORP_A,STAFF_98,5000,03022023:142827
TX08689,BIG_CORP_B,STAFF_42,5000,03102023:113503
TX00800,SENDER_FAN_76,CENTRAL_COLLECTOR_11,965,23052023:114345
TX00020,NODE_L3_5,NODE_L3_6,6603,14032023:160911
TX09404,BIG_CORP_C,STAFF_57,5000,03052023:144707
TX00894,SENDER_FAN_12,CENTRAL_COLLECTOR_13,107,22112023:084052
TX01833,SENDER_FAN_29,CENTRAL_COLLECTOR_34,474,26102023:142033
TX01195,SENDER_FAN_19,CENTRAL_COLLECTOR_21,857,08062023:154833
TX09168,BIG_CORP_C,STAFF_21,5000,05032023:064830
TX09256,BIG_CORP_C,STAFF_09,5000,04042023:204302
TX04192,CENTRAL_DISPERSER_19,MULE_REC_85,397,23022023:071625
TX08471,BIG_CORP_B,STAFF_24,5000,04082023:152650
TX04424,CENTRAL_DISPERSER_22,MULE_REC_17,730,06012023:171827
TX09005,BIG_CORP_C,STAFF_58,5000,04012023:193150
TX09129,BIG_CORP_C,STAFF_82,5000,02022023:111722
TX02221,CENTRAL_DISPERSER_0,MULE_REC_14,141,13072023:133058
TX08433,BIG_CORP_B,STAFF_86,5000,05072023:122123
TX06991,BIG_CORP_A,STAFF_44,5000,03052023:203008
TX06412,USER_919,TECH_STORE_Y,3117,02112023:040004
TX04902,CENTRAL_DISPERSER_26,MULE_REC_95,961,14012023:142054
TX06417,USER_340,TECH_STORE_Y,4352,17052023:175039
TX08605,BIG_CORP_B,STAFF_58,5000,02092023:185935
TX09070,BIG_CORP_C,STAFF_23,5000,03022023:165136
TX00585,SENDER_FAN_13,CENTRAL_COLLECTOR_8,516,22022023:065209
TX02189,SENDER_FAN_38,CENTRAL_COLLECTOR_39,533,22072023:003213
TX07417,BIG_CORP_A,STAFF_70,5000,04092023:071710
TX00524,SENDER_FAN_39,CENTRAL_COLLECTOR_7,298,06042023:091800
TX05755,CENTRAL_DISPERSER_35,MULE_REC_48,198,26112023:190436
TX06205,CENTRAL_DISPERSER_39,MULE_REC_98,169,07072023:063036
TX02639,CENTRAL_DISPERSER_4,MULE_REC_32,290,10062023:190521
TX08788,BIG_CORP_B,STAFF_41,5000,04112023:203809
TX03404,CENTRAL_DISPERSER_11,MULE_REC_97,469,04022023:091616
TX07509,BIG_CORP_A,STAFF_62,5000,04102023:234126
TX07158,BIG_CORP_A,STAFF_11,5000,02072023:054911
TX05107,CENTRAL_DISPERSER_29,MULE_REC_0,150,14112023:143146
TX02261,CENTRAL_DISPERSER_0,MULE_REC_54,634,24012023:112834
TX02293,CENTRAL_DISPERSER_0,MULE_REC_86,708,26012023:215512
TX00739,SENDER_FAN_15,CENTRAL_COLLECTOR_11,471,27082023:151459
TX08281,BIG_CORP_B,STAFF_34,5000,03062023:020557
TX04171,CENTRAL_DISPERSER_19,MULE_REC_64,157,19012023:152440
TX05544,CENTRAL_DISPERSER_33,MULE_REC_37,297,09052023:004531
TX05575,CENTRAL_DISPERSER_33,MULE_REC_68,907,17042023:034959
TX09540,BIG_CORP_C,STAFF_93,5000,03062023:184645
TX03097,CENTRAL_DISPERSER_8,MULE_REC_90,110,17032023:010302
TX03224,CENTRAL_DISPERSER_10,MULE_REC_17,484,04032023:152918
TX01842,SENDER_FAN_38,CENTRAL_COLLECTOR_34,267,05022023:195201
TX06609,BIG_CORP_A,STAFF_62,5000,04012023:160238
TX06215,UNKNOWN_ORIGIN,SHELL_ACC_4,8548,06102023:033559
TX05718,CENTRAL_DISPERSER_35,MULE_REC_11,386,14032023:170726
TX05885,CENTRAL_DISPERSER_36,MULE_REC_78,921,22042023:141227
TX08197,BIG_CORP_B,STAFF_50,5000,04052023:083327
TX00465,SENDER_FAN_43,CENTRAL_COLLECTOR_6,632,16062023:170622
TX07564,BIG_CORP_A,STAFF_17,5000,03112023:202415
TX01030,SENDER_FAN_19,CENTRAL_COLLECTOR_18,613,06122023:182029
TX00797,SENDER_FAN_73,CENTRAL_COLLECTOR_11,129,07022023:011852
TX09740,BIG_CORP_C,STAFF_93,5000,03082023:162240
TX06823,BIG_CORP_A,STAFF_76,5000,02032023:210146
TX05149,CENTRAL_DISPERSER_29,MULE_REC_42,812,07062023:122451
TX03382,CENTRAL_DISPERSER_11,MULE_REC_75,323,27102023:004158
TX00939,SENDER_FAN_11,CENTRAL_COLLECTOR_15,100,10022023:071625
TX06409,USER_134,TECH_STORE_Y,16595,05032023:234819
TX03453,CENTRAL_DISPERSER_12,MULE_REC_46,616,03112023:123018
TX04003,CENTRAL_DISPERSER_17,MULE_REC_96,583,15012023:171202
TX08085,BIG_CORP_B,STAFF_38,5000,02042023:192828
TX02281,CENTRAL_DISPERSER_0,MULE_REC_74,470,27072023:164301
TX06556,BIG_CORP_A,STAFF_09,5000,02012023:060847
TX07524,BIG_CORP_A,STAFF_77,5000,04102023:223910
TX01651,SENDER_FAN_91,CENTRAL_COLLECTOR_30,685,22062023:004145
TX00227,SENDER_FAN_21,CENTRAL_COLLECTOR_3,745,22072023:122728
TX05486,CENTRAL_DISPERSER_32,MULE_REC_79,424,22082023:062928
TX09555,BIG_CORP_C,STAFF_08,5000,05072023:010019
TX04586,CENTRAL_DISPERSER_23,MULE_REC_79,124,21082023:095009
TX07656,BIG_CORP_A,STAFF_09,5000,04122023:160543
TX06432,USER_477,TECH_STORE_Y,13759,09042023:105827
TX07960,BIG_CORP_B,STAFF_13,5000,02032023:014521
TX07005,BIG_CORP_A,STAFF_58,5000,03052023:142154
TX05880,CENTRAL_DISPERSER_36,MULE_REC_73,957,13102023:221550
TX03165,CENTRAL_DISPERSER_9,MULE_REC_58,260,27082023:064227
TX05096,CENTRAL_DISPERSER_28,MULE_REC_89,207,08072023:034151
TX07432,BIG_CORP_A,STAFF_85,5000,03092023:184851
TX03682,CENTRAL_DISPERSER_14,MULE_REC_75,347,05102023:080959
TX08399,BIG_CORP_B,STAFF_52,5000,02072023:221148
TX06105,CENTRAL_DISPERSER_38,MULE_REC_98,341,18092023:124301
TX00001,NODE_L0_0,NODE_L0_1,7156,24022023:155635
TX02510,CENTRAL_DISPERSER_3,MULE_REC_3,166,15062023:181215
TX02102,SENDER_FAN_47,CENTRAL_COLLECTOR_38,924,21032023:194552
TX07464,BIG_CORP_A,STAFF_17,5000,05102023:092851
TX09114,BIG_CORP_C,STAFF_67,5000,04022023:165446
TX08415,BIG_CORP_B,STAFF_68,5000,04072023:150757
TX01416,SENDER_FAN_38,CENTRAL_COLLECTOR_25,584,19032023:223852
TX01634,SENDER_FAN_74,CENTRAL_COLLECTOR_30,265,06082023:011257
TX08723,BIG_CORP_B,STAFF_76,5000,05102023:103025
TX03465,CENTRAL_DISPERSER_12,MULE_REC_58,811,14052023:213954
TX10076,BIG_CORP_C,STAFF_29,5000,03122023:185435
TX01498,SENDER_FAN_35,CENTRAL_COLLECTOR_27,115,23042023:225214
TX07003,BIG_CORP_A,STAFF_56,5000,03052023:231848
TX04261,CENTRAL_DISPERSER_20,MULE_REC_54,570,16092023:232141
TX01740,SENDER_FAN_15,CENTRAL_COLLECTOR_33,518,06042023:143034
TX02104,SENDER_FAN_49,CENTRAL_COLLECTOR_38,932,22092023:114643
TX08014,BIG_CORP_B,STAFF_67,5000,05032023:184141
TX06721,BIG_CORP_A,STAFF_74,5000,02022023:073511
TX08588,BIG_CORP_B,STAFF_41,5000,02092023:153819
TX08712,BIG_CORP_B,STAFF_65,5000,04102023:055458
TX09419,BIG_CORP_C,STAFF_72,5000,05052023:072214
TX00936,SENDER_FAN_8,CENTRAL_COLLECTOR_15,882,19012023:210325
TX05418,CENTRAL_DISPERSER_32,MULE_REC_11,387,04072023:153042
TX07589,BIG_CORP_A,STAFF_42,5000,03112023:052732
TX01807,SENDER_FAN_3,CENTRAL_COLLECTOR_34,903,18022023:023645
TX06307,USER_382,GLOBAL_RETAIL_X,11802,24042023:202920
TX03289,CENTRAL_DISPERSER_10,MULE_REC_82,768,07102023:151729
TX01239,SENDER_FAN_13,CENTRAL_COLLECTOR_22,862,23052023:192413
TX09087,BIG_CORP_C,STAFF_40,5000,05022023:205752
TX09772,BIG_CORP_C,STAFF_25,5000,04092023:063959
TX06896,BIG_CORP_A,STAFF_49,5000,04042023:075540
TX03357,CENTRAL_DISPERSER_11,MULE_REC_50,175,20082023:050744
TX03188,CENTRAL_DISPERSER_9,MULE_REC_81,627,23092023:184040
TX07802,BIG_CORP_B,STAFF_55,5000,04012023:081855
TX00762,SENDER_FAN_38,CENTRAL_COLLECTOR_11,318,12052023:182901
TX05184,CENTRAL_DISPERSER_29,MULE_REC_77,674,14082023:153609
TX09450,BIG_CORP_C,STAFF_03,5000,05062023:085530
TX03141,CENTRAL_DISPERSER_9,MULE_REC_34,622,02092023:185958
TX08376,BIG_CORP_B,STAFF_29,5000,03072023:174049
TX07652,BIG_CORP_A,STAFF_05,5000,02122023:182816
TX09080,BIG_CORP_C,STAFF_33,5000,04022023:201154
TX05559,CENTRAL_DISPERSER_33,MULE_REC_52,219,11042023:220749
TX03361,CENTRAL_DISPERSER_11,MULE_REC_54,584,11012023:234613
TX04185,CENTRAL_DISPERSER_19,MULE_REC_78,636,04112023:050818
TX07137,BIG_CORP_A,STAFF_90,5000,02062023:192055
TX02425,CENTRAL_DISPERSER_2,MULE_REC_18,947,07042023:223136
TX08612,BIG_CORP_B,STAFF_65,5000,03092023:015503
TX00449,SENDER_FAN_27,CENTRAL_COLLECTOR_6,430,18112023:021712
TX00811,SENDER_FAN_87,CENTRAL_COLLECTOR_11,234,05062023:182256
TX04287,CENTRAL_DISPERSER_20,MULE_REC_80,462,27082023:135445
TX04818,CENTRAL_DISPERSER_26,MULE_REC_11,167,15072023:184845
TX07974,BIG_CORP_B,STAFF_27,5000,05032023:002307
TX01805,SENDER_FAN_1,CENTRAL_COLLECTOR_34,605,08072023:171454
TX07990,BIG_CORP_B,STAFF_43,5000,05032023:182715
TX04467,CENTRAL_DISPERSER_22,MULE_REC_60,108,16042023:221034
TX01303,SENDER_FAN_23,CENTRAL_COLLECTOR_23,808,04032023:083423
TX08157,BIG_CORP_B,STAFF_10,5000,03052023:060246
TX05915,CENTRAL_DISPERSER_37,MULE_REC_8,833,20052023:182228
TX07139,BIG_CORP_A,STAFF_92,5000,05062023:080912
TX04884,CENTRAL_DISPERSER_26,MULE_REC_77,814,03062023:063311
TX00274,SENDER_FAN_28,CENTRAL_COLLECTOR_4,862,07062023:015025
TX09752,BIG_CORP_C,STAFF_05,5000,02092023:024543
TX02770,CENTRAL_DISPERSER_5,MULE_REC_63,499,17032023:224658
TX07595,BIG_CORP_A,STAFF_48,5000,04112023:180447
TX04216,CENTRAL_DISPERSER_20,MULE_REC_9,184,05012023:221518
TX06295,USER_166,GLOBAL_RETAIL_X,13484,14022023:065401
TX06522,USER_228,ENERGY_CORP_Z,17847,19012023:112049
TX03056,CENTRAL_DISPERSER_8,MULE_REC_49,915,07052023:031325
TX06754,BIG_CORP_A,STAFF_07,5000,02032023:175055
TX03944,CENTRAL_DISPERSER_17,MULE_REC_37,651,08022023:222709
TX09456,BIG_CORP_C,STAFF_09,5000,02062023:090606
TX03228,CENTRAL_DISPERSER_10,MULE_REC_21,276,28072023:124144
TX09586,BIG_CORP_C,STAFF_39,5000,02072023:223619
TX02386,CENTRAL_DISPERSER_1,MULE_REC_79,860,07122023:033215
TX06241,UNKNOWN_ORIGIN,SHELL_ACC_17,8662,15012023:212945
TX04050,CENTRAL_DISPERSER_18,MULE_REC_43,580,22012023:181927
TX03273,CENTRAL_DISPERSER_10,MULE_REC_66,341,03022023:102841
TX01483,SENDER_FAN_20,CENTRAL_COLLECTOR_27,332,09122023:112621
TX04905,CENTRAL_DISPERSER_26,MULE_REC_98,328,03032023:052709
TX08678,BIG_CORP_B,STAFF_31,5000,04102023:023838
TX01928,SENDER_FAN_10,CENTRAL_COLLECTOR_36,564,03012023:214855
TX09713,BIG_CORP_C,STAFF_66,5000,02082023:052204
TX03239,CENTRAL_DISPERSER_10,MULE_REC_32,463,02092023:130124
TX08761,BIG_CORP_B,STAFF_14,5000,02112023:134805
